transaction_id,rule_id,severity,weight,remarks,raw_score,transaction_timestamp,customer_id,customer_account,channel,device_id,amount,currency,is_new_beneficiary,beneficiary_account,entered_beneficiary_name,official_beneficiary_account_name,customer_account_balance
TX-010542,R1,2,25,Confirmation of Payee - Name Mismatch detected,50,2026-02-14T23:00:00+00:00,2285,PL847267643631995623462182,Web,WEB-SAFARI-8DD2FDB1,3243.34,EUR,True,TR365218174776151330039856,Piotr Jankowski,Marek Wójcik,434907.4
TX-010585,R1,2,25,Confirmation of Payee - Name Mismatch detected,50,2026-02-15T02:00:00+00:00,2283,PL554669892909470803169748,Mobile,MOB-IOS-CBA08AEA,3117.48,EUR,True,UA588214903371321263517041,Pierre Dubois,Jean Martin,249398.31
TX-010602,R1,2,25,Confirmation of Payee - Name Mismatch detected,50,2026-02-15T03:00:00+00:00,2292,PL281835807920516412189997,Web,WEB-FIREFOX-24AA5A9D,1631.97,EUR,True,SA753158443296120035622497,Maria Zielińska,Anna Nowak,401148.26
TX-010629,R1,2,25,Confirmation of Payee - Name Mismatch detected,50,2026-02-15T05:00:00+00:00,2209,PL676171994200754884743280,Mobile,MOB-ANDROID-B69D83BF,4584.78,EUR,True,DE097631518986877776083363,Zbigniew Wozniak,Zdzislaw Wozniak,333370.52
TX-010671,R1,2,25,Confirmation of Payee - Name Mismatch detected,50,2026-02-15T12:00:00+00:00,2003,PL239813686713103288672477,Web,WEB-SAFARI-6F7A2D96,4414.96,EUR,False,DE664860525999589284567862,Maria Zielińska,Anna Nowak,454290.38
TX-010678,R1,2,25,Confirmation of Payee - Name Mismatch detected,50,2026-02-15T17:00:00+00:00,2017,PL117871301149366302253661,Corporate API,CORPAPI-010111FE,890.19,EUR,False,DE848420417214098028756466,Dirk van den Berg,Willem de Vries,139665.47
TX-010739,R1,2,25,Confirmation of Payee - Name Mismatch detected,50,2026-02-15T22:00:00+00:00,2202,PL159002486451467998485094,ATM,ATM-570F4EE2,3539.54,EUR,True,DE313300603215412193463213,Lucja Pawlak,Lucyna Pawlak,328623.88
TX-010752,R1,2,25,Confirmation of Payee - Name Mismatch detected,50,2026-02-15T23:00:00+00:00,2316,PL852449345703025595188194,ATM,ATM-385159F9,1732.57,EUR,False,DE156775458745254448059891,Elena Rossi,Francesca Bianchi,9232.0
TX-010780,R1,2,25,Confirmation of Payee - Name Mismatch detected,50,2026-02-16T01:00:00+00:00,2293,PL269709976855541727217975,Web,WEB-FIREFOX-065CEDDB,4951.39,EUR,True,AE643929425223542910755966,Sophie Laurent,Isabelle Moreau,431318.25
TX-010828,R1,2,25,Confirmation of Payee - Name Mismatch detected,50,2026-02-16T05:00:00+00:00,2004,PL759731411487491225838948,Mobile,MOB-ANDROID-F98CEC6A,122.68,EUR,False,DE048410240343755654150032,James Wilson,David Brown,157213.03
TX-010837,R1,2,25,Confirmation of Payee - Name Mismatch detected,50,2026-02-16T06:00:00+00:00,2311,PL798227488816006663048203,ATM,ATM-8DF4D307,2375.78,EUR,False,DE973852922232463690162737,Tomasz Wiśniewski,Adam Dąbrowski,3413.0
TX-010848,R1,2,25,Confirmation of Payee - Name Mismatch detected,50,2026-02-16T08:00:00+00:00,2125,PL925099479713489250515213,Mobile,MOB-ANDROID-4D883243,2134.49,EUR,False,DE158508093655289836671125,Tadek Lewandowski,Tadeusz Lewandowski,431266.47
TX-010856,R1,2,25,Confirmation of Payee - Name Mismatch detected,50,2026-02-16T09:00:00+00:00,2216,PL479376464917764335051150,Branch,BRANCH-TERM-0302CABE,1905.66,EUR,True,DE482878048980025816632034,Magda Kaminska,Magdalena Kaminska,63681.52
TX-010858,R1,2,25,Confirmation of Payee - Name Mismatch detected,50,2026-02-16T09:00:00+00:00,2347,PL073942813607475326199749,Phone,PHONE-IVR-8DE56ED1,4335.04,EUR,True,TR641547422874851673668672,Zbigniew Wozniak,Zdzislaw Wozniak,407717.06
TX-010865,R1,2,25,Confirmation of Payee - Name Mismatch detected,50,2026-02-16T17:00:00+00:00,2286,PL243550492384546741281518,Mobile,MOB-ANDROID-BFA96B47,1728.13,EUR,True,RU488821549361790554371714,James Wilson,David Brown,234627.89
TX-010908,R1,2,25,Confirmation of Payee - Name Mismatch detected,50,2026-02-16T22:00:00+00:00,2204,PL020483408044413732278849,Branch,BRANCH-TERM-0B1F5A31,1901.73,EUR,True,DE114433695059473227683019,Peter Kaminski,Piotr Kaminski,435252.23
TX-011185,R1,2,25,Confirmation of Payee - Name Mismatch detected,50,2026-02-18T07:00:00+00:00,2203,PL540338975575077663730541,Corporate API,CORPAPI-EFFD18CF,257.23,EUR,True,DE192754090406812992681863,Marc Nowak,Marek Nowak,24705.8
TX-009778,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-11T10:00:00+00:00,2241,PL274163215023725658100123,Phone,PHONE-IVR-86A0E16D,2836.97,EUR,False,DE863145106134607134065552,Adrienne-Noémi Descamps,Adrienne-Noémi Descamps,328625.3
TX-010434,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-14T08:00:00+00:00,2242,PL394389343608791669579040,Web,WEB-CHROME-7A83BB34,1200.41,EUR,False,DE956831465656169247464977,Tymoteusz Jakiel,Tymoteusz Jakiel,49109.2
TX-011029,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-17T10:00:00+00:00,2243,PL580956885055196013385535,Mobile,MOB-ANDROID-EDD826EA,149.48,EUR,False,DE649455223790099360324467,pani Kalina Nalewajek,pani Kalina Nalewajek,455599.11
TX-011253,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-18T23:00:00+00:00,2244,PL690678358301809355135532,Branch,BRANCH-TERM-192FB0C4,588.19,EUR,False,DE338737053625693691522358,Ms Sally Barker,Ms Sally Barker,385109.48
TX-007734,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-03T00:00:00+00:00,2245,PL707949111084935137295140,Branch,BRANCH-TERM-83A6BADB,2777.15,EUR,False,DE542597442212400118990706,Cilly Bolnbach MBA.,Cilly Bolnbach MBA.,479157.38
TX-008582,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-06T11:00:00+00:00,2246,PL978303230219942944554936,Mobile,MOB-ANDROID-9591BD3A,1409.23,EUR,False,DE931039311937783585709124,Radosław Ławniczek,Radosław Ławniczek,281621.21
TX-002859,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-17T20:00:00+00:00,2247,PL941523603238376134367280,Mobile,MOB-ANDROID-D4C6CCA1,4167.94,EUR,False,DE435424890256317073570046,Anna Maria Drobik,Anna Maria Drobik,379257.14
TX-009937,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-12T03:00:00+00:00,2248,PL547013690350198564079463,Web,WEB-FIREFOX-BBFFFC3D,3029.56,EUR,False,DE768106408178697527759809,Kristin Hahn,Kristin Hahn,418108.52
TX-009039,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-08T13:00:00+00:00,2249,PL488421673615080348172778,Mobile,MOB-IOS-41B317A0,1590.02,EUR,False,DE897306914883216330807232,Igor Politowicz,Igor Politowicz,20000.54
TX-010584,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-15T02:00:00+00:00,2250,PL372156069753306037702084,Mobile,MOB-IOS-FC3C9FC4,519.19,EUR,False,DE322697124880071076953122,Marianna Mentzel,Marianna Mentzel,68302.88
TX-010857,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-16T09:00:00+00:00,2251,PL946728621015911514063047,Web,WEB-CHROME-23C26F25,710.67,EUR,False,DE690797089713154697669281,Konstanty Szymajda,Konstanty Szymajda,233342.08
TX-002434,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-16T11:00:00+00:00,2252,PL736511533507741171297426,ATM,ATM-B93A8A9F,3978.03,EUR,False,DE933213485969329030856729,Angelika Kosowicz,Angelika Kosowicz,231274.17
TX-009227,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-09T04:00:00+00:00,2253,PL715240421852627004290259,ATM,ATM-DDBAED8D,1549.58,EUR,False,DE037806799015926655705832,Mr Eric Thorpe,Mr Eric Thorpe,177472.36
TX-004917,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-24T02:00:00+00:00,2254,PL519712801865961233502954,Mobile,MOB-IOS-FAC2BC93,107.54,EUR,False,DE861722305125328290367060,Anett Säuberlich,Anett Säuberlich,42435.06
TX-004380,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-22T07:00:00+00:00,2255,PL924552556488524742560117,Mobile,MOB-ANDROID-83C7A3B9,537.82,EUR,False,DE346331371712083423149046,Claude Germain,Claude Germain,125846.33
TX-009431,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-10T00:00:00+00:00,2256,PL459752073552102466326969,Mobile,MOB-IOS-BFFFB18A,4851.3,EUR,False,DE728148069649570902058094,Prof. Constanze Caspar B.Eng.,Prof. Constanze Caspar B.Eng.,171437.6
TX-011186,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-18T07:00:00+00:00,2257,PL152808438649457569735187,Mobile,MOB-ANDROID-009B9B19,2937.0,EUR,False,DE548947958752166395646249,Mr Nathan Smith,Mr Nathan Smith,22770.5
TX-005571,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-26T03:00:00+00:00,2258,PL430248776423492685177612,Mobile,MOB-IOS-AA6EEAC7,3839.74,EUR,False,DE780599741284783404217430,Dorothée Menard-Nguyen,Dorothée Menard-Nguyen,392528.47
TX-007183,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-31T20:00:00+00:00,2259,PL660973941033459835547650,Branch,BRANCH-TERM-DD33CF9A,4253.15,EUR,False,DE453753220833435748547248,Lewis Savage,Lewis Savage,393098.27
TX-006309,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-28T14:00:00+00:00,2260,PL075006155090003707987476,Web,WEB-FIREFOX-D2D381BB,2081.35,EUR,False,DE095412827357153522146931,Cezary Doroba,Cezary Doroba,26880.87
TX-009319,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-09T12:55:00+00:00,2296,PL708851788031862580702047,Web,WEB-SAFARI-E5DC784F,1203.98,EUR,False,DE696574302718455593094508,Univ.Prof. Riza Wesack,Univ.Prof. Riza Wesack,244816.95
TX-009320,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-09T12:57:00+00:00,2296,PL708851788031862580702047,Web,WEB-SAFARI-7A058EFA,712.52,EUR,False,DE696574302718455593094508,Univ.Prof. Riza Wesack,Univ.Prof. Riza Wesack,38975.69
TX-009321,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-09T13:00:00+00:00,2296,PL708851788031862580702047,Corporate API,CORPAPI-7FDD2DFF,400.0,EUR,False,DE370276466043927862251556,Janice Smith,Janice Smith,319017.05
TX-009249,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-09T04:55:00+00:00,2297,PL819324551026846533198635,Mobile,MOB-IOS-AD71468D,403.02,EUR,False,DE825343727131172490424535,pan Kazimierz Gasz,pan Kazimierz Gasz,67131.81
TX-009251,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-09T04:57:00+00:00,2297,PL819324551026846533198635,ATM,ATM-1D891CF5,1473.99,EUR,False,DE669500612385830068263327,Teresa Moore,Teresa Moore,166510.04
TX-009252,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-09T05:00:00+00:00,2297,PL819324551026846533198635,Phone,PHONE-IVR-B2EA92A3,500.0,EUR,False,DE669500612385830068263327,Teresa Moore,Teresa Moore,101469.36
TX-010664,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-15T10:55:00+00:00,2298,PL958515756042082863541847,Web,WEB-SAFARI-D1E4D49B,1474.6,EUR,False,DE977115791303525310455418,Émile-Guillaume Colin,Émile-Guillaume Colin,61128.72
TX-010665,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-15T10:57:00+00:00,2298,PL958515756042082863541847,Mobile,MOB-ANDROID-ACEB3A4F,493.22,EUR,False,DE977115791303525310455418,Émile-Guillaume Colin,Émile-Guillaume Colin,481547.5
TX-010666,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-15T11:00:00+00:00,2298,PL958515756042082863541847,Mobile,MOB-ANDROID-00AA9CFF,300.0,EUR,False,DE977115791303525310455418,Émile-Guillaume Colin,Émile-Guillaume Colin,198842.08
TX-009743,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-11T05:55:00+00:00,2299,PL368190085461675732310217,Mobile,MOB-ANDROID-38B656BC,1405.17,EUR,False,DE047415324489457059788271,Eliza Pracz,Eliza Pracz,454292.26
TX-009744,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-11T05:57:00+00:00,2299,PL368190085461675732310217,Mobile,MOB-ANDROID-E7C5DF1A,1257.02,EUR,False,DE858872793371724080292305,Xavier Delmas,Xavier Delmas,137157.57
TX-009745,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-11T06:00:00+00:00,2299,PL368190085461675732310217,Mobile,MOB-ANDROID-83FEC890,300.0,EUR,False,DE858872793371724080292305,Xavier Delmas,Xavier Delmas,79771.08
TX-002775,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-17T11:55:00+00:00,2300,PL966964446288415250408260,Web,WEB-FIREFOX-AEAEF92A,768.1,EUR,False,DE849766311659558744952529,Janina Herbut,Janina Herbut,321621.57
TX-002776,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-17T11:57:00+00:00,2300,PL966964446288415250408260,Corporate API,CORPAPI-EA77FBCA,459.9,EUR,False,DE355601594230019857620683,Madeleine Da Costa,Madeleine Da Costa,328681.83
TX-002778,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-17T12:00:00+00:00,2300,PL966964446288415250408260,Mobile,MOB-IOS-8DC79AE6,1000.0,EUR,False,DE355601594230019857620683,Madeleine Da Costa,Madeleine Da Costa,232319.88
TX-010397,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-14T04:55:00+00:00,2301,PL701394649256683432728667,Web,WEB-SAFARI-2C592FFF,1343.38,EUR,False,DE587147607455237255662430,Engin Nerger-Höfig,Engin Nerger-Höfig,311938.02
TX-010399,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-14T04:57:00+00:00,2301,PL701394649256683432728667,Mobile,MOB-IOS-BC8802D7,1653.62,EUR,False,DE587147607455237255662430,Engin Nerger-Höfig,Engin Nerger-Höfig,246042.14
TX-010402,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-14T05:00:00+00:00,2301,PL701394649256683432728667,Mobile,MOB-ANDROID-DDDEA3D7,300.0,EUR,False,DE027328380606476678354579,Mrs Gemma Kelly,Mrs Gemma Kelly,495177.44
TX-002490,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-16T16:55:00+00:00,2302,PL716239670219903034079291,Phone,PHONE-IVR-D2EDDFB9,1960.38,EUR,False,DE218914303757210492132466,pani Natasza Kik,pani Natasza Kik,337050.39
TX-002492,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-16T16:57:00+00:00,2302,PL716239670219903034079291,Mobile,MOB-ANDROID-5413C908,1111.99,EUR,False,DE711524852300766148272435,Univ.Prof. Hanife Hein,Univ.Prof. Hanife Hein,287856.05
TX-002494,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-16T17:00:00+00:00,2302,PL716239670219903034079291,Mobile,MOB-IOS-C520F5F8,300.0,EUR,False,DE218914303757210492132466,pani Natasza Kik,pani Natasza Kik,183194.89
TX-006838,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-30T09:55:00+00:00,2303,PL455336008942108774618753,Web,WEB-SAFARI-D644FAFD,1865.08,EUR,False,DE761890748271458699197943,Anne Gaudin,Anne Gaudin,483136.56
TX-006839,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-30T09:57:00+00:00,2303,PL455336008942108774618753,Mobile,MOB-ANDROID-9FB132AE,1186.09,EUR,False,DE626087701108130057819057,François Lopez-Martineau,François Lopez-Martineau,30897.9
TX-006840,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-30T10:00:00+00:00,2303,PL455336008942108774618753,Web,WEB-FIREFOX-637468B7,300.0,EUR,False,DE626087701108130057819057,François Lopez-Martineau,François Lopez-Martineau,309008.62
TX-009676,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-11T01:55:00+00:00,2304,PL898233561671080504558116,Web,WEB-CHROME-2BE6A6FE,527.38,EUR,False,DE460033438878878130889602,Jacqueline du Petitjean,Jacqueline du Petitjean,355314.83
TX-009677,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-11T01:57:00+00:00,2304,PL898233561671080504558116,Phone,PHONE-IVR-08EA0A67,486.49,EUR,False,DE460033438878878130889602,Jacqueline du Petitjean,Jacqueline du Petitjean,404053.8
TX-009679,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-11T02:00:00+00:00,2304,PL898233561671080504558116,Mobile,MOB-ANDROID-A553635B,200.0,EUR,False,DE460033438878878130889602,Jacqueline du Petitjean,Jacqueline du Petitjean,323955.03
TX-005965,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-27T08:55:00+00:00,2305,PL821256063960514375176588,Branch,BRANCH-TERM-7D9EDB7F,909.52,EUR,False,DE909704106051689725424330,Maria-Luise Wernecke B.A.,Maria-Luise Wernecke B.A.,85111.89
TX-005966,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-27T08:57:00+00:00,2305,PL821256063960514375176588,Web,WEB-FIREFOX-AB6E4EBD,1693.72,EUR,False,DE345039406649814945081840,Timothée Duhamel,Timothée Duhamel,138536.14
TX-005967,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-27T09:00:00+00:00,2305,PL821256063960514375176588,Mobile,MOB-IOS-A6585A38,500.0,EUR,False,DE345039406649814945081840,Timothée Duhamel,Timothée Duhamel,446138.06
TX-004260,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-22T00:55:00+00:00,2306,PL182810227092456866449938,Branch,BRANCH-TERM-F7514F61,1810.72,EUR,False,DE416272603750923439738004,Danielle Lopez,Danielle Lopez,148879.32
TX-004261,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-22T00:57:00+00:00,2306,PL182810227092456866449938,Mobile,MOB-IOS-70F7132A,984.34,EUR,False,DE695024530005498721624537,Julianna Markiel,Julianna Markiel,308782.21
TX-004263,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-22T01:00:00+00:00,2306,PL182810227092456866449938,Web,WEB-CHROME-C0283752,300.0,EUR,False,DE416272603750923439738004,Danielle Lopez,Danielle Lopez,99678.92
TX-005740,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-26T19:55:00+00:00,2307,PL456609934575955746162706,Phone,PHONE-IVR-C5EE97D0,336.95,EUR,False,DE317336691213464306880836,Francis King,Francis King,234342.72
TX-005741,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-26T19:57:00+00:00,2307,PL456609934575955746162706,Mobile,MOB-ANDROID-9E08849C,1672.7,EUR,False,DE251269085261062999362482,Alexa Flantz,Alexa Flantz,392449.36
TX-005743,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-26T20:00:00+00:00,2307,PL456609934575955746162706,Branch,BRANCH-TERM-C1CCEAF1,400.0,EUR,False,DE317336691213464306880836,Francis King,Francis King,315952.79
TX-008595,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-06T12:55:00+00:00,2308,PL362567010288912344740232,Web,WEB-CHROME-3C9ED9A5,1563.33,EUR,False,DE148678895807132310430879,Ing. Kristina Keudel B.Eng.,Ing. Kristina Keudel B.Eng.,40065.96
TX-008596,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-06T12:57:00+00:00,2308,PL362567010288912344740232,Web,WEB-FIREFOX-EC1A9B4A,1283.27,EUR,False,DE148678895807132310430879,Ing. Kristina Keudel B.Eng.,Ing. Kristina Keudel B.Eng.,478084.95
TX-008597,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-06T13:00:00+00:00,2308,PL362567010288912344740232,Phone,PHONE-IVR-CCBF5AAE,300.0,EUR,False,DE759221126774700709388206,Martin Khan,Martin Khan,249556.61
TX-002820,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-17T15:55:00+00:00,2309,PL972964936467365750011596,Branch,BRANCH-TERM-95FADF82,1234.24,EUR,False,DE728066252834015265134319,Klara Szpala,Klara Szpala,56240.99
TX-002822,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-17T15:57:00+00:00,2309,PL972964936467365750011596,Mobile,MOB-IOS-FECA4C7F,1660.49,EUR,False,DE967894971780538585431454,Hugues Toussaint,Hugues Toussaint,170470.3
TX-002823,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-01-17T16:00:00+00:00,2309,PL972964936467365750011596,Mobile,MOB-ANDROID-1E62225D,1000.0,EUR,False,DE344379266570582828765411,Solveig Wilmsen-Aumann,Solveig Wilmsen-Aumann,439043.73
TX-008785,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-07T05:55:00+00:00,2310,PL935565354763663171374899,Mobile,MOB-ANDROID-E3AAA6D0,527.47,EUR,False,DE261985255211830014431522,Hans Jürgen Meister,Hans Jürgen Meister,462921.36
TX-008786,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-07T05:57:00+00:00,2310,PL935565354763663171374899,Branch,BRANCH-TERM-AEF1B84E,1298.1,EUR,False,DE261985255211830014431522,Hans Jürgen Meister,Hans Jürgen Meister,62144.64
TX-008787,R7,2,10,"High frequency of transfers detected, 5 or more",20,2026-02-07T06:00:00+00:00,2310,PL935565354763663171374899,Phone,PHONE-IVR-0BBEBFDF,2000.0,EUR,False,DE351684918184301180776266,Grace Webb,Grace Webb,470730.63
TX-007650,R10,1,8,"Payment exceeds predefined limit amount of €15,000 and sent to sudden, never-before-seen country.",8,2026-02-02T15:00:00+00:00,2141,PL215868398739373909983141,Phone,PHONE-IVR-A7747C58,39708.48,EUR,False,DE274898214766683546567462,Mr Marc Noble,Mr Marc Noble,8207.0
TX-007636,R10,1,8,"Payment exceeds predefined limit amount of €15,000 and sent to sudden, never-before-seen country.",8,2026-02-02T12:00:00+00:00,2142,PL668779502941102629866381,Corporate API,CORPAPI-DB9D9353,81174.46,EUR,False,DE687302447678837895489261,pan Oliwier Kiełbowicz,pan Oliwier Kiełbowicz,8438.0
